station_id,value,date,device_id,name,location
S117,30.2,2023-10-23,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.7,2023-10-23,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.4,2023-10-23,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.8,2023-10-23,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.9,2023-10-23,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,30.9,2023-10-23,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.9,2023-10-23,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,32.0,2023-10-23,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.3,2023-10-23,,,
S24,31.0,2023-10-23,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.6,2023-10-23,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,30.7,2023-10-23,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,32.0,2023-10-24,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.9,2023-10-24,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.7,2023-10-24,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.9,2023-10-24,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.9,2023-10-24,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,33.1,2023-10-24,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,32.2,2023-10-24,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,33.0,2023-10-24,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.6,2023-10-24,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,32.1,2023-10-24,,,
S24,32.8,2023-10-24,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,32.4,2023-10-24,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,33.1,2023-10-24,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.5,2023-10-25,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.9,2023-10-25,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.3,2023-10-25,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.0,2023-10-25,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.1,2023-10-25,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.0,2023-10-25,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,30.4,2023-10-25,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,32.0,2023-10-25,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.0,2023-10-25,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.6,2023-10-25,,,
S24,31.1,2023-10-25,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.4,2023-10-25,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.3,2023-10-25,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,32.0,2023-10-26,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.2,2023-10-26,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.6,2023-10-26,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.4,2023-10-26,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.6,2023-10-26,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.2,2023-10-26,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.9,2023-10-26,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,32.2,2023-10-26,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.8,2023-10-26,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.4,2023-10-26,,,
S24,31.8,2023-10-26,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.0,2023-10-26,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.2,2023-10-26,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,32.8,2023-10-27,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.7,2023-10-27,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.6,2023-10-27,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.4,2023-10-27,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.3,2023-10-27,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,32.7,2023-10-27,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,33.0,2023-10-27,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,32.6,2023-10-27,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,32.9,2023-10-27,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,32.2,2023-10-27,,,
S24,31.5,2023-10-27,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,31.5,2023-10-27,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.9,2023-10-27,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,27.5,2023-10-28,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.1,2023-10-28,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,28.8,2023-10-28,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,27.7,2023-10-28,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,27.3,2023-10-28,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.8,2023-10-28,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.5,2023-10-28,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,28.1,2023-10-28,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,27.8,2023-10-28,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,28.9,2023-10-28,,,
S24,26.9,2023-10-28,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.3,2023-10-28,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,27.3,2023-10-28,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.6,2023-10-29,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.2,2023-10-29,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.0,2023-10-29,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.0,2023-10-29,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.8,2023-10-29,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.0,2023-10-29,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,33.2,2023-10-29,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.8,2023-10-29,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.5,2023-10-29,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.3,2023-10-29,,,
S24,31.6,2023-10-29,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.9,2023-10-29,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,32.7,2023-10-29,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.7,2023-10-30,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S50,32.3,2023-10-30,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.6,2023-10-30,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.9,2023-10-30,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.8,2023-10-30,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,32.1,2023-10-30,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,32.3,2023-10-30,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.0,2023-10-30,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.0,2023-10-30,,,
S24,32.6,2023-10-30,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.8,2023-10-30,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.3,2023-10-30,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.2,2023-10-31,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.0,2023-10-31,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.4,2023-10-31,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,31.5,2023-10-31,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.4,2023-10-31,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.2,2023-10-31,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.7,2023-10-31,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.9,2023-10-31,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,32.8,2023-10-31,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.0,2023-10-31,,,
S24,31.0,2023-10-31,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,31.0,2023-10-31,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.6,2023-10-31,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.8,2023-11-01,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.4,2023-11-01,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.4,2023-11-01,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.8,2023-11-01,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.1,2023-11-01,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,30.3,2023-11-01,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,32.2,2023-11-01,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.1,2023-11-01,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.5,2023-11-01,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.9,2023-11-01,,,
S24,31.2,2023-11-01,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.2,2023-11-01,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.8,2023-11-01,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.6,2023-11-02,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.3,2023-11-02,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.3,2023-11-02,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.9,2023-11-02,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.8,2023-11-02,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.7,2023-11-02,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.5,2023-11-02,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,34.0,2023-11-02,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.2,2023-11-02,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.0,2023-11-02,,,
S24,31.3,2023-11-02,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S104,32.1,2023-11-02,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,33.0,2023-11-03,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.7,2023-11-03,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,34.1,2023-11-03,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.8,2023-11-03,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,33.4,2023-11-03,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.3,2023-11-03,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,33.5,2023-11-03,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,35.5,2023-11-03,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.8,2023-11-03,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.8,2023-11-03,,,
S24,31.8,2023-11-03,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.4,2023-11-03,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,33.5,2023-11-03,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.7,2023-11-04,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.2,2023-11-04,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.5,2023-11-04,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.9,2023-11-04,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.5,2023-11-04,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.2,2023-11-04,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.6,2023-11-04,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,34.0,2023-11-04,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,33.7,2023-11-04,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,32.0,2023-11-04,,,
S24,30.8,2023-11-04,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,32.9,2023-11-04,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.7,2023-11-04,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,25.6,2023-11-05,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.7,2023-11-05,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,26.0,2023-11-05,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.9,2023-11-05,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,25.5,2023-11-05,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.2,2023-11-05,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.6,2023-11-05,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,25.2,2023-11-05,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.1,2023-11-05,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.0,2023-11-05,,,
S24,28.4,2023-11-05,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.7,2023-11-05,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,30.6,2023-11-05,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,33.4,2023-11-06,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.6,2023-11-06,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.7,2023-11-06,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,32.9,2023-11-06,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,33.0,2023-11-06,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,32.3,2023-11-06,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,34.2,2023-11-06,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.9,2023-11-06,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.6,2023-11-06,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,32.1,2023-11-06,,,
S24,33.0,2023-11-06,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.9,2023-11-06,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,33.0,2023-11-06,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,33.3,2023-11-07,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.2,2023-11-07,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,33.0,2023-11-07,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.1,2023-11-07,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.4,2023-11-07,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.5,2023-11-07,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,32.3,2023-11-07,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,32.1,2023-11-07,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.2,2023-11-07,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.1,2023-11-07,,,
S24,31.6,2023-11-07,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,31.1,2023-11-07,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,32.1,2023-11-07,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.5,2023-11-08,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.6,2023-11-08,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.8,2023-11-08,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.7,2023-11-08,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.7,2023-11-08,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.1,2023-11-08,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.9,2023-11-08,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.8,2023-11-08,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.4,2023-11-08,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.3,2023-11-08,,,
S24,29.2,2023-11-08,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.9,2023-11-08,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.1,2023-11-08,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.0,2023-11-09,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.8,2023-11-09,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.0,2023-11-09,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.9,2023-11-09,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,28.0,2023-11-09,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.4,2023-11-09,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.1,2023-11-09,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.2,2023-11-09,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.0,2023-11-09,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.4,2023-11-09,,,
S24,31.1,2023-11-09,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.8,2023-11-09,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.0,2023-11-09,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.6,2023-11-10,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.3,2023-11-10,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.9,2023-11-10,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.6,2023-11-10,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.0,2023-11-10,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,30.3,2023-11-10,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.0,2023-11-10,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.5,2023-11-10,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,32.4,2023-11-10,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.3,2023-11-10,,,
S24,31.7,2023-11-10,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.7,2023-11-10,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,30.3,2023-11-10,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,32.4,2023-11-11,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.1,2023-11-11,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.1,2023-11-11,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.4,2023-11-11,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.3,2023-11-11,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,31.2,2023-11-11,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,32.1,2023-11-11,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.1,2023-11-11,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,33.4,2023-11-11,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.4,2023-11-11,,,
S24,31.4,2023-11-11,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,31.2,2023-11-11,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.9,2023-11-11,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.3,2023-11-12,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.4,2023-11-12,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.9,2023-11-12,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.4,2023-11-12,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.4,2023-11-12,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S44,29.1,2023-11-12,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.5,2023-11-12,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,32.2,2023-11-12,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
